municipality,var
Alver,"[23.899999618530273, 34.0, 23.399999618530273, 23.80000114440918, 65.5999984741211, 81.5999984741211, 34.5, 63.60000228881836, 26.200000762939453, 8.100000381469727, 39.60000228881836, 70.5, 27.30000114440918, 37.20000076293945, 17.200000762939453, 7.800000190734863, 9.40000057220459, 20.700000762939453, 40.10000228881836, 60.29999923706055, 40.20000076293945, 20.600000381469727, 19.100000381469727, 29.899999618530273, 7.300000190734863, 21.80000114440918, 7.200000286102295, 7.700000286102295, 7.0, 10.600000381469727, 12.40000057220459, 26.200000762939453, 23.0]"
Vaksdal,"[144.6999969482422, 94.70000457763672, 163.5, 557.1000366210938, 83.30000305175781, 190.90000915527344, 229.8000030517578, 213.0, 210.60000610351562, 343.3000183105469, 157.60000610351562, 393.3000183105469, 50.79999923706055, 177.40000915527344, 141.0, 41.60000228881836, 73.80000305175781, 53.70000076293945, 112.0999984741211, 295.8999938964844, 461.20001220703125, 248.3000030517578, 104.5999984741211, 123.0, 214.1999969482422, 97.20000457763672, 115.5999984741211, 213.10000610351562, 174.3000030517578, 51.400001525878906, 37.900001525878906, 47.5, 137.8000030517578]"
Samnanger,"[35.10000228881836, 64.70000457763672, 34.29999923706055, 165.1999969482422, 56.60000228881836, 75.5999984741211, 103.5, 127.9000015258789, 124.30000305175781, 129.0, 81.5, 161.10000610351562, 75.5999984741211, 87.5, 81.5, 37.79999923706055, 36.0, 37.29999923706055, 83.4000015258789, 221.5, 124.9000015258789, 69.20000457763672, 51.0, 22.200000762939453, 10.100000381469727, 18.600000381469727, 28.700000762939453, 67.0, 76.5, 23.5, 35.5, 49.400001525878906, 53.400001525878906]"
Ulvik,"[29.600000381469727, 18.0, 38.60000228881836, 97.9000015258789, 26.399999618530273, 67.80000305175781, 110.0, 70.4000015258789, 72.30000305175781, 56.20000076293945, 50.29999923706055, 87.80000305175781, 37.10000228881836, 67.70000457763672, 40.70000076293945, 29.700000762939453, 23.0, 25.700000762939453, 43.10000228881836, 71.70000457763672, 116.70000457763672, 42.900001525878906, 57.29999923706055, 14.90000057220459, 18.100000381469727, 43.20000076293945, 13.40000057220459, 15.600000381469727, 50.10000228881836, 8.40000057220459, 22.700000762939453, 43.29999923706055, 67.0]"
Sveio,"[10.800000190734863, 27.0, 21.80000114440918, 20.899999618530273, 27.200000762939453, 38.400001525878906, 29.200000762939453, 56.79999923706055, 28.30000114440918, 22.899999618530273, 63.70000076293945, 48.0, 37.79999923706055, 20.100000381469727, 36.5, 10.5, 13.5, 25.5, 60.70000076293945, 106.4000015258789, 27.600000381469727, 24.700000762939453, 26.30000114440918, 21.100000381469727, 1.100000023841858, 6.700000286102295, 6.599999904632568, 4.700000286102295, 3.9000000953674316, 0.0, 13.300000190734863, 29.200000762939453, 18.80000114440918]"
Stord,"[25.30000114440918, 19.80000114440918, 15.199999809265137, 28.80000114440918, 43.29999923706055, 52.900001525878906, 60.0, 72.9000015258789, 99.5999984741211, 32.20000076293945, 101.0999984741211, 58.400001525878906, 79.4000015258789, 34.60000228881836, 60.5, 17.600000381469727, 15.90000057220459, 22.600000381469727, 43.10000228881836, 80.0999984741211, 44.10000228881836, 50.900001525878906, 35.20000076293945, 19.5, 1.3000000715255737, 14.600000381469727, 2.0, 4.200000286102295, 6.5, 21.100000381469727, 20.80000114440918, 31.600000381469727, 16.200000762939453]"
Tysnes,"[46.400001525878906, 53.70000076293945, 15.199999809265137, 20.100000381469727, 54.400001525878906, 79.5, 36.79999923706055, 82.20000457763672, 115.0999984741211, 35.60000228881836, 75.70000457763672, 76.80000305175781, 42.70000076293945, 42.29999923706055, 41.20000076293945, 10.90000057220459, 9.199999809265137, 34.20000076293945, 57.70000076293945, 182.3000030517578, 122.0999984741211, 62.29999923706055, 43.400001525878906, 47.5, 23.0, 14.100000381469727, 9.699999809265137, 9.100000381469727, 4.599999904632568, 0.0, 26.700000762939453, 56.10000228881836, 18.80000114440918]"
Askvoll,"[23.700000762939453, 30.0, 26.100000381469727, 51.20000076293945, 71.5, 71.5999984741211, 21.600000381469727, 91.4000015258789, 27.700000762939453, 30.399999618530273, 32.79999923706055, 28.700000762939453, 18.5, 37.400001525878906, 55.900001525878906, 29.200000762939453, 62.79999923706055, 20.600000381469727, 68.5, 135.60000610351562, 48.0, 55.5, 65.20000457763672, 61.900001525878906, 29.600000381469727, 37.60000228881836, 12.40000057220459, 25.100000381469727, 16.899999618530273, 2.0, 53.400001525878906, 36.60000228881836, 56.20000076293945]"
Aurland,"[31.30000114440918, 19.600000381469727, 28.700000762939453, 74.80000305175781, 22.5, 39.10000228881836, 63.5, 98.30000305175781, 65.70000457763672, 44.900001525878906, 40.900001525878906, 53.10000228881836, 22.100000381469727, 39.400001525878906, 48.5, 22.899999618530273, 25.700000762939453, 54.900001525878906, 40.10000228881836, 68.5999984741211, 69.20000457763672, 37.29999923706055, 64.5, 46.0, 46.79999923706055, 27.200000762939453, 44.10000228881836, 10.5, 46.10000228881836, 6.0, 15.800000190734863, 66.4000015258789, 74.4000015258789]"
Bremanger,"[42.900001525878906, 40.5, 91.5999984741211, 103.20000457763672, 153.1999969482422, 153.1999969482422, 55.10000228881836, 108.80000305175781, 149.40000915527344, 72.80000305175781, 107.9000015258789, 130.60000610351562, 24.30000114440918, 59.10000228881836, 106.0999984741211, 84.30000305175781, 43.79999923706055, 55.0, 71.4000015258789, 172.6999969482422, 84.4000015258789, 30.30000114440918, 40.29999923706055, 87.70000457763672, 55.0, 72.0999984741211, 23.700000762939453, 16.30000114440918, 45.10000228881836, 26.30000114440918, 97.5, 68.20000457763672, 96.70000457763672]"
Stad,"[45.70000076293945, 50.400001525878906, 83.30000305175781, 139.40000915527344, 125.0, 103.9000015258789, 31.5, 113.80000305175781, 175.8000030517578, 91.0, 100.0, 192.60000610351562, 46.5, 93.20000457763672, 83.4000015258789, 41.79999923706055, 100.5999984741211, 44.0, 95.0999984741211, 163.10000610351562, 178.8000030517578, 21.700000762939453, 50.10000228881836, 57.900001525878906, 31.200000762939453, 55.10000228881836, 51.5, 34.5, 124.5, 14.800000190734863, 66.30000305175781, 80.80000305175781, 71.70000457763672]"
Fjaler,"[30.30000114440918, 31.5, 94.0999984741211, 146.1999969482422, 94.4000015258789, 103.30000305175781, 74.0999984741211, 127.9000015258789, 190.40000915527344, 131.40000915527344, 73.4000015258789, 122.20000457763672, 55.70000076293945, 52.79999923706055, 86.80000305175781, 22.30000114440918, 57.400001525878906, 25.700000762939453, 57.70000076293945, 102.0, 102.20000457763672, 53.5, 88.20000457763672, 43.60000228881836, 21.30000114440918, 63.29999923706055, 20.80000114440918, 35.900001525878906, 89.5, 28.899999618530273, 30.700000762939453, 50.20000076293945, 56.29999923706055]"
Kinn,"[26.100000381469727, 29.80000114440918, 61.29999923706055, 55.60000228881836, 161.8000030517578, 161.8000030517578, 27.399999618530273, 80.30000305175781, 82.70000457763672, 46.60000228881836, 103.0, 127.30000305175781, 22.80000114440918, 33.79999923706055, 70.20000457763672, 71.0, 42.5, 48.900001525878906, 58.29999923706055, 64.5999984741211, 57.79999923706055, 25.899999618530273, 35.400001525878906, 29.399999618530273, 27.5, 73.9000015258789, 22.5, 16.30000114440918, 14.800000190734863, 3.1000001430511475, 62.5, 49.70000076293945, 79.80000305175781]"
Førde,"[28.600000381469727, 47.60000228881836, 64.0, 164.1999969482422, 80.20000457763672, 84.20000457763672, 44.29999923706055, 121.20000457763672, 189.6999969482422, 133.60000610351562, 73.4000015258789, 124.30000305175781, 44.20000076293945, 96.0, 71.5, 37.20000076293945, 81.5, 39.5, 60.20000076293945, 122.70000457763672, 111.30000305175781, 66.5, 74.5999984741211, 51.900001525878906, 40.10000228881836, 47.79999923706055, 17.200000762939453, 35.79999923706055, 71.4000015258789, 46.0, 51.5, 52.70000076293945, 57.20000076293945]"
Gloppen,"[43.10000228881836, 87.5, 79.70000457763672, 146.60000610351562, 184.40000915527344, 76.4000015258789, 56.70000076293945, 107.9000015258789, 244.6999969482422, 194.90000915527344, 86.20000457763672, 158.6999969482422, 42.400001525878906, 85.5, 97.5999984741211, 50.400001525878906, 79.70000457763672, 56.400001525878906, 81.30000305175781, 126.0999984741211, 146.8000030517578, 39.900001525878906, 79.0999984741211, 61.60000228881836, 38.400001525878906, 42.70000076293945, 38.10000228881836, 21.399999618530273, 138.60000610351562, 13.199999809265137, 56.60000228881836, 53.900001525878906, 93.70000457763672]"
Gulen,"[49.0, 40.10000228881836, 59.29999923706055, 89.5999984741211, 72.9000015258789, 134.3000030517578, 64.5, 101.0999984741211, 112.80000305175781, 52.20000076293945, 77.5999984741211, 123.5999984741211, 50.29999923706055, 61.5, 60.5, 18.200000762939453, 53.5, 26.5, 62.29999923706055, 168.60000610351562, 110.80000305175781, 109.20000457763672, 69.80000305175781, 30.200000762939453, 10.300000190734863, 34.20000076293945, 40.20000076293945, 20.100000381469727, 13.0, 14.100000381469727, 39.20000076293945, 23.200000762939453, 26.0]"
Hornindal,"[37.0, 73.5, 89.9000015258789, 150.8000030517578, 171.3000030517578, 77.80000305175781, 64.5999984741211, 83.5999984741211, 154.0, 110.0, 90.30000305175781, 175.5, 67.80000305175781, 134.10000610351562, 135.1999969482422, 72.0999984741211, 96.30000305175781, 78.5, 85.80000305175781, 117.80000305175781, 139.10000610351562, 42.400001525878906, 84.9000015258789, 47.5, 34.5, 65.9000015258789, 51.10000228881836, 28.600000381469727, 160.40000915527344, 58.60000228881836, 39.400001525878906, 70.20000457763672, 96.9000015258789]"
Hyllestad,"[22.5, 50.60000228881836, 46.79999923706055, 89.5, 62.70000076293945, 79.5999984741211, 56.900001525878906, 61.10000228881836, 95.5, 41.60000228881836, 46.10000228881836, 83.5, 51.20000076293945, 35.60000228881836, 45.20000076293945, 14.699999809265137, 36.20000076293945, 18.30000114440918, 47.20000076293945, 108.70000457763672, 70.4000015258789, 59.29999923706055, 56.79999923706055, 26.30000114440918, 8.5, 36.70000076293945, 24.399999618530273, 14.100000381469727, 38.10000228881836, 15.100000381469727, 22.80000114440918, 31.399999618530273, 20.80000114440918]"
Høyanger,"[70.9000015258789, 72.70000457763672, 53.29999923706055, 105.4000015258789, 49.400001525878906, 78.5, 33.0, 106.80000305175781, 161.90000915527344, 106.0, 56.70000076293945, 104.80000305175781, 29.700000762939453, 72.4000015258789, 37.79999923706055, 52.29999923706055, 43.29999923706055, 27.100000381469727, 55.60000228881836, 151.0, 132.40000915527344, 53.10000228881836, 51.10000228881836, 50.79999923706055, 40.29999923706055, 33.20000076293945, 27.200000762939453, 17.399999618530273, 30.899999618530273, 10.600000381469727, 53.400001525878906, 50.0, 43.900001525878906]"
Jølster,"[311.8999938964844, 641.1000366210938, 511.3000183105469, 821.6000366210938, 615.2000122070312, 241.3000030517578, 308.6000061035156, 415.6000061035156, 496.70001220703125, 893.1000366210938, 183.0, 781.2000122070312, 226.3000030517578, 484.8999938964844, 540.7999877929688, 185.6999969482422, 317.5, 706.2000122070312, 239.40000915527344, 213.6999969482422, 707.0, 571.7999877929688, 233.6999969482422, 422.6000061035156, 581.9000244140625, 232.6999969482422, 176.10000610351562, 214.5, 257.8999938964844, 64.80000305175781, 104.5, 361.1000061035156, 161.1999969482422]"
Leikanger,"[27.600000381469727, 57.70000076293945, 97.20000457763672, 50.0, 137.6999969482422, 137.6999969482422, 45.900001525878906, 93.30000305175781, 142.1999969482422, 73.70000457763672, 155.10000610351562, 165.8000030517578, 36.60000228881836, 98.70000457763672, 44.900001525878906, 78.5, 70.0999984741211, 49.0, 64.80000305175781, 144.0, 63.900001525878906, 28.399999618530273, 49.0, 31.30000114440918, 33.5, 83.5, 25.0, 13.800000190734863, 82.4000015258789, 18.5, 89.20000457763672, 128.5, 105.70000457763672]"
Luster,"[75.70000457763672, 59.10000228881836, 82.70000457763672, 329.1000061035156, 88.5999984741211, 56.0, 44.900001525878906, 95.4000015258789, 165.1999969482422, 111.5999984741211, 34.5, 140.1999969482422, 46.79999923706055, 102.30000305175781, 47.400001525878906, 67.9000015258789, 92.5, 40.60000228881836, 55.79999923706055, 90.5, 169.3000030517578, 125.0, 68.70000457763672, 188.10000610351562, 239.0, 75.5, 82.4000015258789, 141.5, 101.4000015258789, 62.5, 81.20000457763672, 189.8000030517578, 183.6999969482422]"
Lærdal,"[36.400001525878906, 16.600000381469727, 57.60000228881836, 140.1999969482422, 78.70000457763672, 64.70000457763672, 56.900001525878906, 54.70000076293945, 95.5999984741211, 54.29999923706055, 22.100000381469727, 47.5, 29.700000762939453, 39.0, 40.79999923706055, 44.20000076293945, 58.900001525878906, 29.399999618530273, 28.399999618530273, 36.0, 111.4000015258789, 33.70000076293945, 79.80000305175781, 73.70000457763672, 127.80000305175781, 35.5, 25.80000114440918, 9.0, 85.9000015258789, 31.899999618530273, 31.700000762939453, 79.70000457763672, 220.10000610351562]"
Naustdal,"[25.600000381469727, 19.200000762939453, 49.10000228881836, 97.9000015258789, 69.5999984741211, 82.9000015258789, 49.60000228881836, 108.4000015258789, 181.0, 126.80000305175781, 67.5999984741211, 118.30000305175781, 29.100000381469727, 50.20000076293945, 58.900001525878906, 19.0, 60.400001525878906, 29.80000114440918, 53.400001525878906, 80.5, 84.20000457763672, 42.400001525878906, 58.400001525878906, 37.70000076293945, 20.30000114440918, 34.20000076293945, 19.0, 30.5, 59.400001525878906, 10.0, 21.5, 34.900001525878906, 41.5]"
Sogndal,"[50.29999923706055, 66.20000457763672, 68.0999984741211, 263.8000183105469, 37.60000228881836, 65.30000305175781, 70.9000015258789, 103.30000305175781, 171.90000915527344, 125.80000305175781, 35.29999923706055, 78.0999984741211, 58.5, 87.5, 47.400001525878906, 39.29999923706055, 40.900001525878906, 51.0, 63.79999923706055, 160.60000610351562, 192.10000610351562, 75.5999984741211, 104.0999984741211, 118.20000457763672, 22.700000762939453, 46.70000076293945, 33.900001525878906, 22.899999618530273, 64.70000457763672, 21.5, 54.400001525878906, 94.4000015258789, 78.5999984741211]"
Solund,"[36.5, 28.899999618530273, 55.20000076293945, 96.80000305175781, 62.20000076293945, 79.0, 58.900001525878906, 81.0, 116.30000305175781, 65.20000457763672, 69.0999984741211, 84.80000305175781, 44.400001525878906, 37.60000228881836, 52.20000076293945, 22.5, 44.70000076293945, 28.700000762939453, 52.79999923706055, 138.8000030517578, 64.70000457763672, 89.70000457763672, 51.0, 31.5, 7.300000190734863, 28.5, 32.70000076293945, 28.200000762939453, 36.60000228881836, 20.100000381469727, 55.29999923706055, 37.400001525878906, 37.400001525878906]"
Stryn,"[30.899999618530273, 58.70000076293945, 77.20000457763672, 189.40000915527344, 153.8000030517578, 75.20000457763672, 63.79999923706055, 77.0999984741211, 144.90000915527344, 83.70000457763672, 80.30000305175781, 141.40000915527344, 51.0, 72.0, 116.80000305175781, 34.900001525878906, 82.5999984741211, 59.0, 61.29999923706055, 89.9000015258789, 118.5999984741211, 44.400001525878906, 60.5, 52.0, 31.399999618530273, 70.5999984741211, 37.20000076293945, 29.0, 115.5999984741211, 15.699999809265137, 25.5, 82.5, 82.30000305175781]"
Vik,"[91.0999984741211, 102.0999984741211, 58.79999923706055, 377.0, 107.0, 66.5, 126.5, 157.0, 204.40000915527344, 333.8999938964844, 84.5999984741211, 250.0, 61.400001525878906, 163.40000915527344, 128.0, 92.5999984741211, 119.30000305175781, 79.5999984741211, 58.60000228881836, 128.60000610351562, 303.70001220703125, 293.0, 64.5, 104.30000305175781, 131.90000915527344, 46.60000228881836, 41.400001525878906, 30.700000762939453, 82.5, 22.5, 60.0, 114.4000015258789, 88.9000015258789]"
Årdal,"[62.60000228881836, 129.3000030517578, 114.5999984741211, 363.3000183105469, 108.0, 140.90000915527344, 70.80000305175781, 117.30000305175781, 118.20000457763672, 146.5, 32.900001525878906, 151.60000610351562, 32.900001525878906, 84.20000457763672, 57.79999923706055, 103.0999984741211, 116.0, 75.9000015258789, 81.20000457763672, 84.0, 331.6000061035156, 110.30000305175781, 82.20000457763672, 130.60000610351562, 351.3000183105469, 63.400001525878906, 69.0999984741211, 41.10000228881836, 115.20000457763672, 112.0, 54.400001525878906, 95.0999984741211, 180.3000030517578]"
Sunnfjord,"[28.600000381469727, 47.60000228881836, 64.0, 164.1999969482422, 80.20000457763672, 84.20000457763672, 44.29999923706055, 121.20000457763672, 189.6999969482422, 133.60000610351562, 73.4000015258789, 124.30000305175781, 44.20000076293945, 96.0, 71.5, 37.20000076293945, 81.5, 39.5, 60.20000076293945, 122.70000457763672, 111.30000305175781, 66.5, 74.5999984741211, 51.900001525878906, 40.10000228881836, 47.79999923706055, 17.200000762939453, 35.79999923706055, 71.4000015258789, 46.0, 51.5, 52.70000076293945, 57.20000076293945]"
Aukra,"[15.699999809265137, 42.900001525878906, 96.70000457763672, 74.9000015258789, 218.5, 218.5, 33.70000076293945, 95.5999984741211, 79.80000305175781, 54.900001525878906, 80.5999984741211, 86.70000457763672, 25.700000762939453, 29.200000762939453, 7.200000286102295, 51.0, 42.0, 20.30000114440918, 68.0, 89.5, 80.70000457763672, 42.70000076293945, 29.700000762939453, 16.100000381469727, 41.10000228881836, 36.400001525878906, 19.700000762939453, 8.699999809265137, 60.400001525878906, 20.0, 119.5999984741211, 90.4000015258789, 208.0]"
Aure,"[55.29999923706055, 55.60000228881836, 71.0999984741211, 202.3000030517578, 243.60000610351562, 243.60000610351562, 111.80000305175781, 117.9000015258789, 155.5, 96.9000015258789, 114.70000457763672, 143.40000915527344, 49.29999923706055, 81.30000305175781, 37.400001525878906, 51.79999923706055, 50.70000076293945, 34.400001525878906, 63.60000228881836, 116.70000457763672, 53.29999923706055, 78.5, 53.0, 49.900001525878906, 12.90000057220459, 28.200000762939453, 17.700000762939453, 27.700000762939453, 52.20000076293945, 16.100000381469727, 35.79999923706055, 141.90000915527344, 107.0]"
Averøy,"[48.400001525878906, 29.600000381469727, 52.70000076293945, 83.30000305175781, 174.60000610351562, 174.60000610351562, 57.10000228881836, 88.30000305175781, 103.0999984741211, 65.0, 117.80000305175781, 163.0, 42.900001525878906, 60.5, 24.399999618530273, 37.5, 67.9000015258789, 20.700000762939453, 66.5999984741211, 60.5, 61.0, 48.29999923706055, 49.79999923706055, 20.200000762939453, 42.900001525878906, 107.5, 23.5, 11.40000057220459, 48.29999923706055, 18.80000114440918, 28.0, 88.0, 74.5]"
Hustadvika,"[27.700000762939453, 51.29999923706055, 92.80000305175781, 57.0, 171.5, 171.5, 42.70000076293945, 79.70000457763672, 85.5, 70.0, 92.20000457763672, 124.80000305175781, 33.29999923706055, 47.70000076293945, 20.700000762939453, 62.20000076293945, 89.5999984741211, 20.899999618530273, 66.30000305175781, 89.9000015258789, 79.9000015258789, 40.10000228881836, 41.70000076293945, 20.5, 46.29999923706055, 83.20000457763672, 30.899999618530273, 14.5, 89.0, 32.70000076293945, 111.5999984741211, 105.80000305175781, 185.3000030517578]"
Fræna,"[27.700000762939453, 51.29999923706055, 92.80000305175781, 57.0, 171.5, 171.5, 42.70000076293945, 79.70000457763672, 85.5, 70.0, 92.20000457763672, 124.80000305175781, 33.29999923706055, 47.70000076293945, 20.700000762939453, 62.20000076293945, 89.5999984741211, 20.899999618530273, 66.30000305175781, 89.9000015258789, 79.9000015258789, 40.10000228881836, 41.70000076293945, 20.5, 46.29999923706055, 83.20000457763672, 30.899999618530273, 14.5, 89.0, 32.70000076293945, 111.5999984741211, 105.80000305175781, 185.3000030517578]"
Giske,"[20.80000114440918, 49.0, 57.60000228881836, 30.200000762939453, 201.5, 201.5, 32.400001525878906, 121.30000305175781, 81.20000457763672, 40.70000076293945, 126.20000457763672, 135.1999969482422, 47.79999923706055, 35.70000076293945, 6.599999904632568, 45.900001525878906, 51.29999923706055, 43.0, 121.0999984741211, 97.20000457763672, 26.0, 36.70000076293945, 39.10000228881836, 22.30000114440918, 48.70000076293945, 60.29999923706055, 18.399999618530273, 7.099999904632568, 59.10000228881836, 11.600000381469727, 89.4000015258789, 57.60000228881836, 126.0999984741211]"
Gjemnes,"[52.20000076293945, 45.400001525878906, 85.0999984741211, 125.9000015258789, 213.90000915527344, 214.0, 99.0, 120.5999984741211, 135.6999969482422, 88.20000457763672, 120.20000457763672, 180.8000030517578, 59.79999923706055, 83.9000015258789, 56.400001525878906, 70.80000305175781, 120.5999984741211, 62.79999923706055, 75.20000457763672, 169.1999969482422, 129.8000030517578, 56.400001525878906, 51.29999923706055, 80.30000305175781, 52.29999923706055, 83.9000015258789, 37.10000228881836, 15.699999809265137, 56.60000228881836, 47.70000076293945, 89.4000015258789, 139.10000610351562, 94.30000305175781]"
Halsa,"[80.30000305175781, 66.20000457763672, 116.5, 275.6000061035156, 187.3000030517578, 187.3000030517578, 123.5999984741211, 113.0999984741211, 142.90000915527344, 91.80000305175781, 129.60000610351562, 210.5, 64.4000015258789, 121.20000457763672, 75.70000457763672, 39.79999923706055, 72.5999984741211, 43.70000076293945, 81.80000305175781, 208.8000030517578, 77.0, 81.30000305175781, 105.0, 119.9000015258789, 95.0999984741211, 72.0999984741211, 19.200000762939453, 24.5, 64.4000015258789, 27.700000762939453, 62.900001525878906, 127.9000015258789, 107.20000457763672]"
Haram,"[30.30000114440918, 42.60000228881836, 36.20000076293945, 43.5, 156.8000030517578, 156.8000030517578, 32.79999923706055, 88.70000457763672, 85.30000305175781, 72.4000015258789, 141.3000030517578, 149.40000915527344, 82.30000305175781, 48.70000076293945, 19.700000762939453, 76.70000457763672, 41.20000076293945, 17.200000762939453, 137.0, 146.60000610351562, 90.5999984741211, 50.79999923706055, 54.400001525878906, 37.29999923706055, 32.10000228881836, 77.30000305175781, 25.0, 14.600000381469727, 69.4000015258789, 18.30000114440918, 138.0, 112.9000015258789, 223.0]"
Hareid,"[39.10000228881836, 52.20000076293945, 72.4000015258789, 30.700000762939453, 150.40000915527344, 150.40000915527344, 43.0, 125.0999984741211, 139.0, 49.900001525878906, 146.40000915527344, 156.8000030517578, 50.60000228881836, 94.0999984741211, 55.400001525878906, 55.0, 52.20000076293945, 53.5, 90.5999984741211, 109.30000305175781, 33.60000228881836, 27.700000762939453, 38.400001525878906, 13.5, 44.400001525878906, 61.0, 21.200000762939453, 6.700000286102295, 57.70000076293945, 9.100000381469727, 75.4000015258789, 68.80000305175781, 111.0999984741211]"
Herøy Møre og Romsdal,"[21.80000114440918, 47.10000228881836, 59.400001525878906, 19.100000381469727, 137.8000030517578, 137.8000030517578, 28.200000762939453, 69.4000015258789, 78.0999984741211, 62.900001525878906, 81.20000457763672, 87.0, 33.79999923706055, 29.5, 31.30000114440918, 79.0999984741211, 56.400001525878906, 54.10000228881836, 120.80000305175781, 141.3000030517578, 55.60000228881836, 41.20000076293945, 41.5, 14.800000190734863, 40.29999923706055, 83.30000305175781, 31.700000762939453, 11.699999809265137, 68.5999984741211, 4.200000286102295, 112.4000015258789, 74.70000457763672, 112.9000015258789]"
Kristiansund,"[40.0, 24.700000762939453, 44.70000076293945, 65.0999984741211, 158.8000030517578, 158.8000030517578, 36.70000076293945, 96.9000015258789, 94.5999984741211, 31.80000114440918, 106.5, 150.0, 47.70000076293945, 50.60000228881836, 7.5, 28.30000114440918, 52.900001525878906, 16.200000762939453, 48.29999923706055, 44.400001525878906, 30.5, 46.60000228881836, 41.20000076293945, 27.700000762939453, 12.199999809265137, 66.30000305175781, 22.5, 9.600000381469727, 28.100000381469727, 18.100000381469727, 30.0, 75.0, 63.900001525878906]"
Midsund,"[30.399999618530273, 35.0, 55.70000076293945, 59.5, 159.5, 159.60000610351562, 28.600000381469727, 89.70000457763672, 72.20000457763672, 55.400001525878906, 101.5, 108.5, 57.5, 37.0, 17.200000762939453, 54.900001525878906, 36.10000228881836, 19.200000762939453, 90.80000305175781, 94.0999984741211, 105.20000457763672, 44.5, 39.900001525878906, 29.0, 24.700000762939453, 49.29999923706055, 20.80000114440918, 12.0, 66.5, 6.900000095367432, 134.5, 116.20000457763672, 214.5]"
Molde,"[27.200000762939453, 57.70000076293945, 103.0, 33.900001525878906, 145.40000915527344, 145.40000915527344, 35.10000228881836, 84.9000015258789, 90.20000457763672, 46.60000228881836, 75.80000305175781, 115.70000457763672, 40.5, 66.20000457763672, 41.79999923706055, 42.29999923706055, 84.20000457763672, 22.100000381469727, 60.900001525878906, 155.10000610351562, 75.0, 44.0, 43.29999923706055, 47.900001525878906, 24.100000381469727, 68.70000457763672, 33.10000228881836, 25.80000114440918, 105.70000457763672, 27.0, 171.60000610351562, 149.6999969482422, 217.60000610351562]"
Nesset,"[114.70000457763672, 75.0999984741211, 130.1999969482422, 170.6999969482422, 258.5, 258.5, 127.30000305175781, 161.8000030517578, 184.10000610351562, 155.90000915527344, 117.80000305175781, 191.90000915527344, 74.30000305175781, 121.4000015258789, 72.5999984741211, 80.80000305175781, 166.90000915527344, 93.0, 92.9000015258789, 186.40000915527344, 223.10000610351562, 68.5, 66.9000015258789, 93.70000457763672, 68.70000457763672, 95.0, 85.70000457763672, 28.80000114440918, 89.9000015258789, 97.20000457763672, 130.1999969482422, 248.3000030517578, 157.10000610351562]"
Norddal,"[37.0, 59.0, 91.20000457763672, 114.4000015258789, 156.40000915527344, 104.0999984741211, 100.0999984741211, 110.9000015258789, 163.0, 103.9000015258789, 103.9000015258789, 198.60000610351562, 52.400001525878906, 101.20000457763672, 101.30000305175781, 47.60000228881836, 118.30000305175781, 95.80000305175781, 82.4000015258789, 150.0, 293.70001220703125, 70.5999984741211, 73.0999984741211, 68.5999984741211, 66.4000015258789, 78.0, 56.0, 39.5, 183.60000610351562, 70.5, 64.30000305175781, 103.30000305175781, 93.0999984741211]"
Rauma,"[36.70000076293945, 49.79999923706055, 85.9000015258789, 72.80000305175781, 138.40000915527344, 138.40000915527344, 92.4000015258789, 137.10000610351562, 109.4000015258789, 65.0999984741211, 119.9000015258789, 190.5, 48.400001525878906, 78.20000457763672, 77.9000015258789, 61.29999923706055, 142.60000610351562, 84.5999984741211, 53.5, 192.8000030517578, 199.0, 67.0999984741211, 58.10000228881836, 45.900001525878906, 21.899999618530273, 66.5, 87.4000015258789, 57.400001525878906, 113.80000305175781, 92.9000015258789, 62.900001525878906, 152.8000030517578, 148.3000030517578]"
Rindal,"[81.20000457763672, 78.9000015258789, 108.5, 201.90000915527344, 147.60000610351562, 218.10000610351562, 94.30000305175781, 90.20000457763672, 125.9000015258789, 266.5, 96.80000305175781, 158.10000610351562, 85.20000457763672, 90.0, 91.4000015258789, 114.0, 133.0, 38.60000228881836, 70.70000457763672, 195.6999969482422, 204.0, 146.3000030517578, 111.5999984741211, 120.9000015258789, 206.90000915527344, 191.5, 103.5999984741211, 131.8000030517578, 133.8000030517578, 87.0999984741211, 63.5, 248.1999969482422, 255.90000915527344]"
Sande,"[21.100000381469727, 50.0, 64.5, 12.0, 138.10000610351562, 138.1999969482422, 34.29999923706055, 76.0999984741211, 69.0, 30.80000114440918, 71.70000457763672, 75.5, 23.200000762939453, 34.10000228881836, 33.0, 59.20000076293945, 27.30000114440918, 36.400001525878906, 86.4000015258789, 164.10000610351562, 55.79999923706055, 29.30000114440918, 46.70000076293945, 11.0, 23.0, 80.9000015258789, 26.899999618530273, 14.5, 61.70000076293945, 3.9000000953674316, 79.20000457763672, 52.60000228881836, 101.0]"
Skodje,"[43.5, 39.29999923706055, 75.4000015258789, 70.70000457763672, 126.5, 126.5, 44.20000076293945, 110.5999984741211, 135.40000915527344, 67.80000305175781, 180.6999969482422, 216.60000610351562, 63.0, 94.5999984741211, 59.0, 66.20000457763672, 101.5999984741211, 56.900001525878906, 83.70000457763672, 211.1999969482422, 150.1999969482422, 62.5, 34.10000228881836, 53.79999923706055, 51.79999923706055, 70.5, 21.899999618530273, 25.399999618530273, 95.0999984741211, 35.79999923706055, 93.9000015258789, 116.0, 142.40000915527344]"
